tipoPropiedad,precioUSD,fechaUltimaActualizacion,terrenoTotal,terrenoEdificado,cantDormitorios,cantBanos,cantCochera,barrio,coordX,coordY,vendedor,comisariaCercana,transporteCercano,saludCercana,distanciaCentro,pm2,valComisaria,valTransporte,valSalud,valoracionServicios,geometry,barrioName
1,195000,2023-10-31,630.0,254.0,3.0,2.0,2.0,103,-31.345453,-64.244303,2,2.002018548846765,0.1641020968987879,1.2608534395000732,9.83138793585499,767.7165354330708,0,0,0,0,POINT (-64.244303 -31.345453),GRANJA DE FUNES
1,163000,2023-10-02,367.0,138.0,3.0,3.0,1.0,103,-31.350022,-64.242741,0,2.035569612803374,0.2729962047087906,1.6719944948867629,9.324083567692742,1181.159420289855,0,0,0,0,POINT (-64.242741 -31.350022),GRANJA DE FUNES
1,150000,2023-10-02,630.0,165.0,3.0,2.0,2.0,103,-31.345015,-64.244949,0,1.9270975075972103,0.2102043604691661,1.1840034486620308,9.905410916320758,909.0909090909091,0,0,0,0,POINT (-64.244949 -31.345015),GRANJA DE FUNES
1,130000,2023-11-01,736.0,180.0,1.0,1.0,1.0,103,-31.35247,-64.241169,2,1.985231279228376,0.3718662862541588,1.9658894720511304,9.014647918098458,722.2222222222222,0,0,0,0,POINT (-64.241169 -31.35247),GRANJA DE FUNES
1,250000,2023-11-01,1226.0,281.0,3.0,4.0,1.0,103,-31.350694,-64.246631,2,2.2036967838502943,0.0195168868307627,1.471785550133144,9.470862474277846,889.6797153024911,0,0,0,0,POINT (-64.246631 -31.350694),GRANJA DE FUNES
1,250000,2023-11-01,800.0,253.0,3.0,3.0,2.0,103,-31.352323,-64.241421,2,2.000678333165719,0.3726067921011409,1.937325767748841,9.04148352566272,988.1422924901186,0,0,0,0,POINT (-64.241421 -31.352323),GRANJA DE FUNES
2,150000,2023-11-06,300.0,150.0,3.0,1.0,1.0,103,-31.3484393501,-64.2415076245,2,1.8819047646904368,0.2611318075666598,1.6589067017945842,9.408893722791795,1000.0,0,0,0,0,POINT (-64.2415076245 -31.3484393501),GRANJA DE FUNES
2,140000,2023-10-23,150.0,135.0,3.0,2.0,1.0,103,-31.3519618,-64.2446006,2,2.267972487655681,0.161074208421042,1.7023206055814188,9.244557066771105,1037.037037037037,0,0,0,0,POINT (-64.2446006 -31.3519618),GRANJA DE FUNES
1,150000,2023-10-06,630.0,165.0,3.0,2.0,2.0,103,-31.34501457,-64.24494934,0,1.9270398130849813,0.2101685468520817,1.1839530072559723,9.90546859172587,909.0909090909091,0,0,0,0,POINT (-64.24494934 -31.34501457),GRANJA DE FUNES
1,150000,2023-10-20,363.0,190.0,3.0,2.0,2.0,103,-31.3490344,-64.2471709,2,2.096413992549844,0.1561287660986887,1.296146174990336,9.651193890500206,789.4736842105264,0,0,0,0,POINT (-64.2471709 -31.3490344),GRANJA DE FUNES
1,155000,2023-10-18,525.0,179.0,4.0,2.0,2.0,103,-31.3461301,-64.2479043,2,1.8958021009568395,0.2477828724221984,1.0180701206739893,9.956457438037718,865.9217877094972,0,0,0,0,POINT (-64.2479043 -31.3461301),GRANJA DE FUNES
1,163000,2023-10-10,400.0,150.0,3.0,3.0,1.0,103,-31.3500219,-64.2427408,0,2.035548383137707,0.2730026687082827,1.672001599098725,9.324082436186824,1086.6666666666667,0,0,0,0,POINT (-64.2427408 -31.3500219),GRANJA DE FUNES
1,150000,2023-11-15,300.0,150.0,3.0,2.0,2.0,103,-31.34836,-64.241542,2,1.883478313787868,0.2526749033729597,1.6513185753049326,9.418102668623089,1000.0,0,0,0,0,POINT (-64.241542 -31.34836),GRANJA DE FUNES
1,85000,2023-11-13,622.0,231.0,4.0,1.0,3.0,103,-31.3469609,-64.2487912,2,1.8920825110133013,0.1227777939753131,1.0215401482468525,9.928314786278158,367.965367965368,0,0,0,0,POINT (-64.2487912 -31.3469609),GRANJA DE FUNES
1,220000,2023-11-08,736.0,326.0,3.0,3.0,2.0,103,-31.3538124,-64.2438133,2,2.275487481952099,0.131329607953061,1.9097647744568185,9.033234320082263,674.8466257668712,0,0,0,0,POINT (-64.2438133 -31.3538124),GRANJA DE FUNES
1,160000,2023-09-30,675.0,259.0,3.0,2.0,2.0,103,-31.353695,-64.240798,0,2.01277665503412,0.3004423261160165,2.087124706411068,8.881696594362769,617.7606177606177,0,0,0,0,POINT (-64.240798 -31.353695),GRANJA DE FUNES
1,147000,2023-09-30,370.0,235.0,3.0,2.0,2.0,103,-31.352614,-64.245227,0,2.34848122952857,0.0716147953430107,1.7224952040023676,9.219620794698262,625.531914893617,0,0,0,0,POINT (-64.245227 -31.352614),GRANJA DE FUNES
1,250000,2023-09-26,400.0,180.0,3.0,2.0,1.0,103,-31.355404,-64.240778,0,2.1064073511603705,0.1744240062636789,2.2289731469268177,8.723251125556027,1388.888888888889,0,0,0,0,POINT (-64.240778 -31.355404),GRANJA DE FUNES
1,219000,2023-09-06,953.0,387.0,3.0,4.0,5.0,103,-31.347716,-64.248372,0,1.9486277110232728,0.1196752859402199,1.1106568314811451,9.836711029609218,565.8914728682171,0,0,0,0,POINT (-64.248372 -31.347716),GRANJA DE FUNES
1,147000,2023-09-05,370.0,235.0,3.0,2.0,2.0,103,-31.352614,-64.2452265,0,2.34843671811055,0.0716496797980687,1.7225235739175844,9.219593220848134,625.531914893617,0,0,0,0,POINT (-64.2452265 -31.352614),GRANJA DE FUNES
1,195000,2023-09-15,630.0,254.0,3.0,2.0,2.0,103,-31.3454532,-64.2443033999999,0,2.002015040443064,0.16410329105932,1.2608301055597877,9.831389506486548,767.7165354330708,0,0,0,0,POINT (-64.2443033999999 -31.3454532),GRANJA DE FUNES
1,249999,2023-08-21,623.0,455.0,4.0,4.0,3.0,103,-31.35364,-64.240971,1,2.024506720273808,0.2905937714578403,2.071327661135728,8.895913813246274,549.4483516483516,0,0,0,0,POINT (-64.240971 -31.35364),GRANJA DE FUNES
1,229000,2023-08-19,425.0,230.0,3.0,3.0,2.0,118,-31.347027,-64.240995,0,1.810444426864724,0.2070859941426226,1.555719702944238,9.516854625984523,995.6521739130435,0,0,0,0,POINT (-64.240995 -31.347027),JARDIN CLARET
1,168000,2023-08-22,624.0,300.0,4.0,4.0,2.0,103,-31.346272,-64.246757,0,1.9584562487629151,0.292575541260085,1.1127843342939965,9.882380192812557,560.0,0,0,0,0,POINT (-64.246757 -31.346272),GRANJA DE FUNES
1,230000,2023-08-28,334.0,384.0,3.0,3.0,2.0,103,-31.352222,-64.244532,0,2.2715117949733394,0.1502129704712193,1.7287817396432428,9.2171158941485,598.9583333333334,0,0,0,0,POINT (-64.244532 -31.352222),GRANJA DE FUNES
1,200000,2023-08-28,1127.0,323.0,3.0,3.0,2.0,103,-31.355264,-64.241585,0,2.1634775745244244,0.1253396179553656,2.167783310301167,8.779586382970042,619.1950464396285,0,0,0,0,POINT (-64.241585 -31.355264),GRANJA DE FUNES
1,255000,2023-08-14,736.0,281.0,3.0,3.0,2.0,103,-31.353875,-64.243732,0,2.271401189960876,0.1403557611881825,1.9199888215024528,9.02309247090286,907.473309608541,0,0,0,0,POINT (-64.243732 -31.353875),GRANJA DE FUNES
1,285000,2023-08-17,994.0,404.0,3.0,5.0,4.0,103,-31.3523278,-64.2445446,2,2.2766687317378933,0.1423061486410213,1.7371463822999134,9.208170300561166,705.4455445544554,0,0,0,0,POINT (-64.2445446 -31.3523278),GRANJA DE FUNES
1,295000,2023-08-17,1100.0,300.0,3.0,3.0,3.0,103,-31.3508049,-64.243135,2,2.095644789128597,0.3172045342969341,1.70298430483566,9.27219439397951,983.3333333333334,0,0,0,0,POINT (-64.243135 -31.3508049),GRANJA DE FUNES
1,145000,2023-08-12,630.0,165.0,3.0,2.0,3.0,103,-31.344944,-64.244736,0,1.9320726566955628,0.1972897892647181,1.1985718467968076,9.901209030768332,878.7878787878788,0,0,0,0,POINT (-64.244736 -31.344944),GRANJA DE FUNES
1,80000,2023-08-03,642.0,160.0,2.0,1.0,1.0,103,-31.34903,-64.248154,0,2.006882911791866,0.0627818063902627,1.2369520266453793,9.70547087009771,500.0,0,0,0,0,POINT (-64.248154 -31.34903),GRANJA DE FUNES
1,73000,2023-07-31,250.0,209.0,4.0,2.0,2.0,103,-31.345084,-64.249643,2,1.723355005425575,0.1636314527357908,0.8171579451954536,10.145824830105038,349.2822966507177,0,0,0,0,POINT (-64.249643 -31.345084),GRANJA DE FUNES
1,160000,2023-07-03,952.0,256.0,3.0,2.0,1.0,103,-31.343523,-64.251396,2,1.5031508363552006,0.0723823601707831,0.5776854128404644,10.383359245102865,625.0,0,0,0,0,POINT (-64.251396 -31.343523),GRANJA DE FUNES
1,230000,2023-07-03,550.0,220.0,3.0,4.0,1.0,103,-31.349852,-64.245857,2,2.242376332672789,0.1159673003395153,1.4468440703202858,9.505268592986676,1045.4545454545455,0,0,0,0,POINT (-64.245857 -31.349852),GRANJA DE FUNES
1,280000,2023-07-01,600.0,300.0,4.0,4.0,2.0,103,-31.351422,-64.245484,2,2.329021354585469,0.1467994737492049,1.6027409047719952,9.3418697113659,933.3333333333334,0,0,0,0,POINT (-64.245484 -31.351422),GRANJA DE FUNES
1,128000,2023-07-31,315.0,191.0,3.0,2.0,1.0,103,-31.347909,-64.246187,2,2.145047116760026,0.1358453638217753,1.271277582497525,9.701184906526333,670.1570680628272,0,0,0,0,POINT (-64.246187 -31.347909),GRANJA DE FUNES
1,195000,2023-07-29,500.0,253.0,3.0,2.0,1.0,103,-31.348654,-64.243675,2,2.0886020828952114,0.1156218587433256,1.506522391000924,9.499922732978614,770.7509881422925,0,0,0,0,POINT (-64.243675 -31.348654),GRANJA DE FUNES
1,142000,2023-05-17,127.0,200.0,3.0,2.0,2.0,103,-31.350941,-64.244483,2,2.2225637454517204,0.2202354818091201,1.6242326110405494,9.33150039639899,710.0,0,0,0,0,POINT (-64.244483 -31.350941),GRANJA DE FUNES
1,80000,2023-07-31,225.0,175.0,3.0,2.0,2.0,103,-31.344021,-64.240704,2,1.7775333035362637,0.0953131394817904,1.2554503521422096,9.78988638656647,457.14285714285717,0,0,0,0,POINT (-64.240704 -31.344021),GRANJA DE FUNES
1,275000,2023-07-12,570.0,420.0,5.0,5.0,2.0,103,-31.3504413,-64.2450868,0,2.262827655992826,0.1592097232710115,1.5445269193310098,9.409778129111904,654.7619047619048,0,0,0,0,POINT (-64.2450868 -31.3504413),GRANJA DE FUNES
1,219000,2023-08-11,387.0,387.0,3.0,5.0,4.0,103,-31.3475683,-64.2484344,0,1.939161425803572,0.1170210074421102,1.094406756521088,9.853558209499605,565.8914728682171,0,0,0,0,POINT (-64.2484344 -31.3475683),GRANJA DE FUNES
1,98000,2023-04-14,130.0,65.0,2.0,1.0,1.0,103,-31.3427372,-64.2524458,2,1.390498617331926,0.139894168933091,0.4451655145926985,10.512107085721349,1507.6923076923076,0,0,0,0,POINT (-64.2524458 -31.3427372),GRANJA DE FUNES
1,80000,2023-05-06,,175.0,3.0,2.0,2.0,103,-31.3439708,-64.2404771,2,1.7564991626807658,0.0786530332037977,1.259672232548034,9.783893407545303,457.14285714285717,0,0,0,0,POINT (-64.2404771 -31.3439708),GRANJA DE FUNES
1,130000,2023-05-11,360.0,160.0,3.0,2.0,1.0,103,-31.3567083,-64.2412823,2,2.0196148168370947,0.1077694732794537,2.3115409401350493,8.631557453079559,812.5,0,0,0,0,POINT (-64.2412823 -31.3567083),GRANJA DE FUNES
1,110000,2022-08-27,,160.0,3.0,2.0,1.0,103,-31.347201,-64.2417881,2,1.887445392162757,0.1617744641379195,1.5516624495088307,9.53981916194993,687.5,0,0,0,0,POINT (-64.2417881 -31.347201),GRANJA DE FUNES
1,80000,2023-03-01,642.0,160.0,2.0,1.0,1.0,103,-31.34902954,-64.24815369,2,2.006895972297471,0.0628122560558666,1.2369292705748218,9.705495443479686,500.0,0,0,0,0,POINT (-64.24815369 -31.34902954),GRANJA DE FUNES
1,110000,2022-11-09,370.0,146.0,3.0,1.0,2.0,103,-31.3443574,-64.2430328,2,1.9783770413061657,0.1106068767739751,1.215445387954536,9.871052238827588,753.4246575342465,0,0,0,0,POINT (-64.2430328 -31.3443574),GRANJA DE FUNES
1,136000,2023-03-10,250.0,126.0,3.0,2.0,3.0,103,-31.3512297,-64.24560079999999,2,2.3163356039689176,0.1329930645177081,1.5791358257311208,9.365739128264842,1079.3650793650793,0,0,0,0,POINT (-64.24560079999999 -31.3512297),GRANJA DE FUNES
1,155000,2023-05-29,630.0,165.0,3.0,2.0,2.0,103,-31.3453125,-64.2449312,2,1.9554681140681829,0.2131451151283793,1.2008360754094107,9.876627824012315,939.3939393939394,0,0,0,0,POINT (-64.2449312 -31.3453125),GRANJA DE FUNES
1,249999,2023-05-31,455.0,455.0,6.0,4.0,3.0,103,-31.3539728,-64.2405735,2,2.00864701663112,0.2786665744298434,2.1241625314842074,8.844168998066623,549.4483516483516,0,0,0,0,POINT (-64.2405735 -31.3539728),GRANJA DE FUNES
1,160000,2022-09-01,780.0,200.0,3.0,1.0,1.0,103,-31.3460911,-64.2461093,2,1.9703648098163324,0.2619381499240399,1.1506595788398788,9.865059673217344,800.0,0,0,0,0,POINT (-64.2461093 -31.3460911),GRANJA DE FUNES
1,195000,2023-06-30,253.0,253.0,4.0,1.0,1.0,103,-31.3486535,-64.2436746,2,2.0885546875401184,0.1156403194716685,1.50651733756474,9.49994841454822,770.7509881422925,0,0,0,0,POINT (-64.2436746 -31.3486535),GRANJA DE FUNES
1,179900,2023-05-22,323.0,323.0,4.0,2.0,2.0,103,-31.355264,-64.2415849,2,2.1634694292674954,0.1253476246252199,2.167789333681325,8.779580965722067,556.9659442724458,0,0,0,0,POINT (-64.2415849 -31.355264),GRANJA DE FUNES
1,195000,2023-02-24,253.0,253.0,4.0,3.0,2.0,103,-31.3487114,-64.2436775,2,2.08999688227655,0.1175759863498366,1.5103317363921258,9.49471518545411,770.7509881422925,0,0,0,0,POINT (-64.2436775 -31.3487114),GRANJA DE FUNES
1,160000,2023-06-03,263.0,237.0,3.0,2.0,3.0,103,-31.3522313,-64.2441056,2,2.233843544346729,0.1801453455939524,1.7555014600331715,9.193094736296503,675.1054852320675,0,0,0,0,POINT (-64.2441056 -31.3522313),GRANJA DE FUNES
1,180000,2023-04-11,952.0,256.0,3.0,2.0,1.0,103,-31.3435254,-64.2512108,2,1.5090218581275108,0.0866134767566696,0.5914578941106031,10.3730890393185,703.125,0,0,0,0,POINT (-64.2512108 -31.3435254),GRANJA DE FUNES
1,95000,2022-12-06,240.0,210.0,3.0,2.0,2.0,103,-31.347563,-64.245401,2,2.145999429207839,0.1005957201404175,1.3027698126866336,9.69148623983786,452.3809523809524,0,0,0,0,POINT (-64.245401 -31.347563),GRANJA DE FUNES
1,257000,2023-04-27,700.0,450.0,5.0,3.0,2.0,103,-31.3461206,-64.2466211,2,1.9496732274449344,0.2983511360104321,1.1130106730758385,9.889205780810467,571.1111111111111,0,0,0,0,POINT (-64.2466211 -31.3461206),GRANJA DE FUNES
1,120000,2023-06-25,537.0,215.0,3.0,2.0,2.0,103,-31.3505277,-64.2469103,2,2.1723747981559725,0.0148008737811434,1.44100324785153,9.501307621758803,558.1395348837209,0,0,0,0,POINT (-64.2469103 -31.3505277),GRANJA DE FUNES
1,250000,2023-08-03,2556.0,408.0,6.0,4.0,1.0,103,-31.3502124,-64.2431025,2,2.074253105893837,0.2648992409862917,1.6603009306618048,9.325318977729944,612.7450980392157,0,0,0,0,POINT (-64.2431025 -31.3502124),GRANJA DE FUNES
1,128000,2022-12-15,315.0,191.0,3.0,2.0,1.0,103,-31.347909,-64.2461866,2,2.145064241860976,0.1358100748224474,1.271305611107003,9.701163584709102,670.1570680628272,0,0,0,0,POINT (-64.2461866 -31.347909),GRANJA DE FUNES
1,190000,2023-02-18,795.0,240.0,4.0,3.0,2.0,103,-31.3539929,-64.2428054,2,2.1976867125680988,0.1470118021698239,1.9850096013379857,8.96179249786911,791.6666666666666,0,0,0,0,POINT (-64.2428054 -31.3539929),GRANJA DE FUNES
1,168000,2023-05-24,624.0,300.0,4.0,4.0,2.0,103,-31.3462715,-64.2467565,2,1.9584291954812207,0.2925892323519046,1.1127882777852802,9.882399962063849,560.0,0,0,0,0,POINT (-64.2467565 -31.3462715),GRANJA DE FUNES
1,229000,2023-07-13,953.0,387.0,4.0,5.0,2.0,103,-31.34764,-64.248323,2,1.9512490499383868,0.1255594101397658,1.1073890791631298,9.840956874009755,591.7312661498707,0,0,0,0,POINT (-64.248323 -31.34764),GRANJA DE FUNES
1,240000,2022-12-23,1226.0,276.0,3.0,2.0,2.0,103,-31.3510521,-64.2420875,2,2.0094196801780915,0.3984458938377984,1.7944236745593622,9.19428376086978,869.5652173913044,0,0,0,0,POINT (-64.2420875 -31.3510521),GRANJA DE FUNES
1,140000,2023-06-03,300.0,180.0,3.0,3.0,1.0,103,-31.3517841,-64.2449714,2,2.294941178866781,0.1430233763247828,1.6646742612411145,9.280938218139578,777.7777777777778,0,0,0,0,POINT (-64.2449714 -31.3517841),GRANJA DE FUNES
1,280000,2022-09-27,600.0,300.0,4.0,4.0,2.0,103,-31.3514218,-64.2454839999999,2,2.3290148164920668,0.1468198398628621,1.6027235790034495,9.341887894243916,933.3333333333334,0,0,0,0,POINT (-64.2454839999999 -31.3514218),GRANJA DE FUNES
1,160000,2023-05-12,780.0,230.0,3.0,3.0,2.0,103,-31.346158,-64.2459381,2,1.984898182242467,0.2442019206493803,1.1682622847171753,9.849895409526937,695.6521739130435,0,0,0,0,POINT (-64.2459381 -31.346158),GRANJA DE FUNES
1,135000,2023-10-17,300.0,267.0,3.0,3.0,2.0,211,-31.459227,-64.209218,0,1.750472878187109,0.1288304753689118,0.6257008401625492,4.762458777534622,505.6179775280899,0,0,0,0,POINT (-64.209218 -31.459227),PARQUE HORIZONTE
1,95000,2023-11-01,334.0,256.0,4.0,3.0,4.0,211,-31.459814,-64.206787,2,1.852841574181957,0.1567612959647916,0.4603752234321969,4.734227726376311,371.09375,0,0,0,0,POINT (-64.206787 -31.459814),PARQUE HORIZONTE
1,130000,2023-11-15,168.0,168.0,4.0,2.0,1.0,211,-31.457755,-64.205137,2,2.0614266111006154,0.1185240210468263,0.667466485179383,4.46470217799346,773.8095238095239,0,0,0,0,POINT (-64.205137 -31.457755),PARQUE HORIZONTE
1,120000,2023-11-15,280.0,230.0,1.0,3.0,1.0,211,-31.459618,-64.206162,2,1.9101247556907253,0.1110043849211139,0.4672823012540407,4.69276689266184,521.7391304347826,0,0,0,0,POINT (-64.206162 -31.459618),PARQUE HORIZONTE
1,145000,2023-09-26,300.0,195.0,4.0,2.0,1.0,211,-31.458511,-64.205795,0,2.0224294288808453,0.0169179652419074,0.5850813588969624,4.565300553954063,743.5897435897435,0,0,0,0,POINT (-64.205795 -31.458511),PARQUE HORIZONTE
1,130000,2023-09-26,300.0,267.0,4.0,3.0,2.0,211,-31.458865,-64.209216,0,1.7826488557925506,0.1039401133923368,0.6584254148365145,4.725638343079203,486.89138576779027,0,0,0,0,POINT (-64.209216 -31.458865),PARQUE HORIZONTE
1,130000,2023-09-04,300.0,250.0,3.0,2.0,2.0,211,-31.459217,-64.208625,0,1.786208855987801,0.1311963938027187,0.5949917618959658,4.73883460889553,520.0,0,0,0,0,POINT (-64.208625 -31.459217),PARQUE HORIZONTE
1,95000,2023-08-22,334.0,256.0,4.0,3.0,4.0,211,-31.45981407,-64.20678711,0,1.8528287098037208,0.1567736505116999,0.4603710025067183,4.734238748081439,371.09375,0,0,0,0,POINT (-64.20678711 -31.45981407),PARQUE HORIZONTE
1,95000,2023-06-28,300.0,200.0,3.0,1.0,1.0,211,-31.457724,-64.207401,2,1.9883390568211428,0.128368278464738,0.6996242659161676,4.540556281420956,475.0,0,0,0,0,POINT (-64.207401 -31.457724),PARQUE HORIZONTE
1,110000,2023-04-18,300.0,203.0,3.0,2.0,1.0,211,-31.456463,-64.20664,2,2.143183849689944,0.1978893579770939,0.7266953855447196,4.383324077818686,541.871921182266,0,0,0,0,POINT (-64.20664 -31.456463),PARQUE HORIZONTE
1,135000,2023-07-28,483.0,183.0,3.0,2.0,2.0,211,-31.4606228,-64.2066798,0,1.7971886201932696,0.1412717564397291,0.3720651505142188,4.814630851584839,737.7049180327868,0,0,0,0,POINT (-64.2066798 -31.4606228),PARQUE HORIZONTE
1,95000,2022-09-14,375.0,169.0,3.0,2.0,1.0,211,-31.4607805,-64.2070322,2,1.7608599584475202,0.1195914088931685,0.3692804506358769,4.84288505876462,562.1301775147929,0,0,0,0,POINT (-64.2070322 -31.4607805),PARQUE HORIZONTE
1,110000,2022-12-07,300.0,161.0,3.0,2.0,2.0,211,-31.45662498,-64.2081604,2,2.0432258389438576,0.0546958969880544,0.8307972679440604,4.457417926178922,683.2298136645962,0,0,0,0,POINT (-64.2081604 -31.45662498),PARQUE HORIZONTE
1,97000,2023-02-01,300.0,280.0,4.0,3.0,2.0,111,-31.457301,-64.20426,2,2.053675661467884,0.1042761964548564,0.715484295722705,4.388894044303537,346.42857142857144,0,0,0,0,POINT (-64.20426 -31.457301),HORIZONTE
1,110000,2023-04-18,300.0,203.0,3.0,2.0,1.0,111,-31.4564632,-64.20663960000002,2,2.1431895035820245,0.1979265027092868,0.7266920235189175,4.383329938647268,541.871921182266,0,0,0,0,POINT (-64.20663960000002 -31.4564632),HORIZONTE
1,125000,2023-07-17,300.0,180.0,3.0,2.0,3.0,212,-31.4585595,-64.2065346,2,1.9707779793117448,0.0666942839848526,0.5895141694211292,4.595568566210159,694.4444444444445,0,0,0,0,POINT (-64.2065346 -31.4585595),PARQUE LATINO
1,100000,2023-10-17,200.0,130.0,3.0,2.0,1.0,322,-31.327738,-64.299398,0,3.442498051494092,0.0953553695399144,0.2045412871455793,14.687513969363469,769.2307692307693,0,0,0,0,POINT (-64.299398 -31.327738),VILLA RIVERA INDARTE
1,235000,2023-10-17,294.0,210.0,3.0,2.0,2.0,327,-31.340646,-64.290449,0,2.1263747158961923,0.0070213558624237,1.5206595851947051,13.083172899955567,1119.047619047619,0,0,0,0,POINT (-64.290449 -31.340646),VILLA WARCALDE
1,105000,2023-10-30,200.0,135.0,3.0,2.0,1.0,322,-31.328207,-64.300549,2,3.510686223715936,0.1311550000446826,0.3095042364970604,14.729584411178127,777.7777777777778,0,0,0,0,POINT (-64.300549 -31.328207),VILLA RIVERA INDARTE
1,119000,2023-10-03,393.0,158.0,3.0,3.0,1.0,242,-31.328627,-64.303226,0,3.712923825571404,0.1004129322278799,0.5664186666457277,14.88169982705882,753.1645569620254,0,0,0,0,POINT (-64.303226 -31.328627),RIVERA INDARTE
1,90000,2023-10-30,546.0,123.0,2.0,1.0,1.0,322,-31.3301694,-64.293844,2,2.8514053813109137,0.059421976189677,0.3988538561453619,14.122522818696831,731.7073170731708,0,0,0,0,POINT (-64.293844 -31.3301694),VILLA RIVERA INDARTE
1,99000,2023-09-13,751.0,220.0,2.0,2.0,2.0,322,-31.3357636,-64.2910923,0,2.333798577361811,0.0976191705472245,1.0337979828882062,13.49978638558327,450.0,0,0,0,0,POINT (-64.2910923 -31.3357636),VILLA RIVERA INDARTE
1,175000,2023-09-08,405.0,157.0,3.0,2.0,2.0,327,-31.3406457,-64.2904485,0,2.1263331942832884,0.006991461349066,1.5206227126147769,13.083160429719271,1114.6496815286623,0,0,0,0,POINT (-64.2904485 -31.3406457),VILLA WARCALDE
2,115000,2023-09-13,300.0,185.0,3.0,1.0,2.0,322,-31.328311,-64.3031256,0,3.720464688736002,0.0643729341444642,0.5544913878592758,14.898805856974256,621.6216216216217,0,0,0,0,POINT (-64.3031256 -31.328311),VILLA RIVERA INDARTE
1,130000,2023-08-30,563.0,117.0,2.0,2.0,2.0,322,-31.335921,-64.295218,0,2.694850482852029,0.3416961782870388,0.8893006611938311,13.772302926871085,1111.111111111111,0,0,0,0,POINT (-64.295218 -31.335921),VILLA RIVERA INDARTE
1,155000,2023-08-22,750.0,200.0,3.0,2.0,2.0,322,-31.3285679,-64.3032065,0,3.714247017560375,0.093624970308017,0.5639601194152996,14.884843754167386,775.0,0,0,0,0,POINT (-64.3032065 -31.3285679),VILLA RIVERA INDARTE
1,98000,2023-06-01,551.0,96.0,1.0,1.0,2.0,322,-31.335708,-64.295619,2,2.7385473815492665,0.3501222681435987,0.8583608020027329,13.816335495644855,1020.8333333333334,0,0,0,0,POINT (-64.295619 -31.335708),VILLA RIVERA INDARTE
1,170000,2023-08-07,1621.0,315.0,4.0,3.0,2.0,242,-31.3348108,-64.2979574,0,2.9810894771614245,0.3592093439500738,0.7464409203550644,14.047277472657816,539.6825396825396,0,0,0,0,POINT (-64.2979574 -31.3348108),RIVERA INDARTE
1,105000,2023-06-16,200.0,135.0,3.0,2.0,1.0,322,-31.3282065,-64.3005489999999,2,3.5107135318174394,0.1311728284258189,0.3095025444751306,14.7296229999612,777.7777777777778,0,0,0,0,POINT (-64.3005489999999 -31.3282065),VILLA RIVERA INDARTE
1,105000,2023-04-16,180.0,130.0,3.0,2.0,1.0,322,-31.3283825,-64.2995212,2,3.4162049613936847,0.0348615550271695,0.2137082444215065,14.645858467267756,807.6923076923077,0,0,0,0,POINT (-64.2995212 -31.3283825),VILLA RIVERA INDARTE
1,100000,2023-04-18,745.0,173.0,3.0,2.0,2.0,242,-31.3325773,-64.29635379999999,2,2.933758498041615,0.3322186291146861,0.5033573629487852,14.105631986948667,578.0346820809249,0,0,0,0,POINT (-64.29635379999999 -31.3325773),RIVERA INDARTE
1,130000,2023-06-02,563.0,117.0,2.0,2.0,2.0,322,-31.33592094942586,-64.2952175,2,2.694807324862789,0.3416492656406361,0.889305697891498,13.772271932429785,1111.111111111111,0,0,0,0,POINT (-64.2952175 -31.33592094942586),VILLA RIVERA INDARTE
