nombre,descripcion,Latitud,Longitud
CI17 - Cerro Chico (Parada),RODRIGUEZ DEL BUSTOS 3460  Entorno: 15 mts. Curso:30CI17,-31.370135,-64.221353
CI24 - Cerro Chico (Parada),Rodriguez del Busto 3047 Rodriguez del Busto 3047 Entorno: 15 mts. Curso:12CI24,-31.372558,-64.22203
CI21 - Cerro Chico (Parada),La cordillera 3475  Entorno: 10 mts. Curso:110CI21,-31.365738,-64.221061
CI20 - Cerro Chico (Parada),RODRIGUEZ DEL BUSTOS 2900  Entorno: 10 mts. Curso:192CI20,-31.375598,-64.222771
CI14 - Cerro Chico (Parada),La Cordillera 3878  Entorno: 15 mts. Curso:298CI14,-31.364188,-64.224743
CI03 - Cerro Chico (Parada Terminal),Rodriguez del Busto 2350 Rodriguez del Busto 2350 Entorno: 15 mts. Curso:190CI03,-31.37815,-64.22331
CI18 - Cerro Chico (Parada),RODRIGUEZ DEL BUSTOS 3900  Entorno: 15 mts. Curso:12CI18,-31.367826,-64.220855
CI25 - Cerro Chico (Parada),Rodriguez del Busto y Juan B Planas Rodriguez del Busto y Juan B P Entorno: 20 mts. Curso:12CI25,-31.368796,-64.221156
CI04 - Cerro Chico (Parada),Rodriguez del Busto 2781 Rodriguez del Busto 2781 Entorno: 15 mts. Curso:192CI04,-31.375849,-64.222791
CI16 - Cerro Chico (Parada Terminal),RODRIIGUEZ DEL BUSTOS 3068  Entorno: 15 mts. Curso:190CI16,-31.373096,-64.22216
CI26 - Cerro Chico (Parada),RODRIGUEZ DEL BUSTO Y LOS GRANADEROS  Entorno: 15 mts. Curso:20CI26,-31.371921,-64.221901
CI05 - Cerro Chico (Parada),Rodriguez del Busto 3047 Rodriguez del Busto 3047 Entorno: 15 mts. Curso:190CI05,-31.372613,-64.222048
CI15 - Cerro Chico (Parada),RODRIGUEZ DEL BUSTOS 2826  Entorno: 10 mts. Curso:8CI15,-31.376158,-64.222886
CI12 - Cerro Chico (Parada Terminal),La Cordillera 3400 La Cordillera 3400 Entorno: 15 mts. Curso:116CI12,-31.36564,-64.221475
CI27 - Cerro Chico (Parada),La Cordillera 3400 La Cordillera 3400 Entorno: 15 mts. Curso:278CI27,-31.365665,-64.221413
CI22 - Cerro Chico (Parada),La Cordillera 3459 La Cordillera 3459 Entorno: 15 mts. Curso:114CI22,-31.365533,-64.221715
CI06 - Cerro Chico (Parada Terminal),Rodriguez del Busto 3219 Rodriguez del Busto 3219 Entorno: 15 mts. Curso:190CI06,-31.371123,-64.221715
CI08 - Cerro Chico (Parada Terminal),RODRIGUEZ DEL BUSTO Y LOS GRANADEROS  Entorno: 15 mts. Curso:10CI08,-31.371966,-64.221911
CI13 - Cerro Chico (Parada),Rodriguez del Busto 3900  Entorno: 15 mts. Curso:12CI13,-31.367065,-64.22068
CI01 - Cerro Chico (Parada Terminal),La Cordillera 3459 La Cordillera 3459 Entorno: 15 mts. Curso:116CI01,-31.365503,-64.221783
CI28 - Cerro Chico (Parada),RODRIIGUEZ DEL BUSTOS 3068  Entorno: 15 mts. Curso:20CI28,-31.373046,-64.222146
CI23 - Cerro Chico (Parada),Rodriguez del Busto 2781 Rodriguez del Busto 2781 Entorno: 15 mts. Curso:10CI23,-31.375906,-64.222806
CN13 - Cerro Norte (Parada Terminal),Piedra Labrada 7715 Piedra Labrada 7715 Entorno: 15 mts. Curso:274CN13,-31.325836,-64.268786
CN32 - Cerro Norte (Parada Terminal),QUILLOAMIRA 7956  Entorno: 20 mts. Curso:242CN32,-31.31766,-64.27682
CN16 - Cerro Norte (Parada),MOLLEYACO 8098 MOLLEYACO 8098 Entorno: 15 mts. Curso:60CN16,-31.322498,-64.27781
CN22 - Cerro Norte (Parada),PIEDRA LABRADA 7877 PIEDRA LABRADA 7877 Entorno: 10 mts. Curso:272CN22,-31.32577,-64.271126
CN14 - Cerro Norte (Parada Terminal),Molleyaco 7729  Entorno: 15 mts. Curso:60CN14,-31.319835,-64.27251
CN20 - Cerro Norte (Parada),PIEDRA LABRADA 8100 PIEDRA LABRADA 8100 Entorno: 10 mts. Curso:270CN20,-31.325665,-64.277911
CN28 - Cerro Norte (Parada),PIEDRA LABRADA 8267 PIEDRA LABRADA 8267 Entorno: 10 mts. Curso:92CN28,-31.32553,-64.279641
CN01 - Cerro Norte (Parada),Arrayan 9113  Entorno: 15 mts. Curso:150CN01,-31.320375,-64.27441
CN33 - Cerro Norte (Parada),PEHUENCHES 9369   Entorno: 20 mts. Curso:150CN33,-31.31933,-64.277771
CN17 - Cerro Norte (Parada),MOLLEYACO 8260  Entorno: 10 mts. Curso:60CN17,-31.32397,-64.280685
CN23 - Cerro Norte (Parada),Piedra Labrada 7715 Piedra Labrada 7715 Entorno: 15 mts. Curso:92CN23,-31.325838,-64.268729
CN29 - Cerro Norte (Parada),PIEDRA LABRADA 8100 PIEDRA LABRADA 8100 Entorno: 10 mts. Curso:94CN29,-31.32558,-64.277863
CN02 - Cerro Norte (Parada),Donato Alvarez 8423 Donato Alvarez 8423 Entorno: 15 mts. Curso:150CN02,-31.325458,-64.26832
CN34 - Cerro Norte (Parada),PEHUENCHES 9100  Entorno: 18 mts. Curso:148CN34,-31.321596,-64.276188
CN24 - Cerro Norte (Parada),MOLLEYACO 7994  Entorno: 15 mts. Curso:240CN24,-31.321465,-64.275796
CN30 - Cerro Norte (Parada),PIEDRA LABRADA 8000 PIEDRA LABRADA 8000 Entorno: 10 mts. Curso:90CN30,-31.325708,-64.273304
CN03 - Cerro Norte (Parada Terminal),Donato Alvarez 9350  Entorno: 15 mts. Curso:148CN03,-31.318571,-64.272986
CN25 - Cerro Norte (Parada),MOLLEYACO 8098 MOLLEYACO 8098 Entorno: 15 mts. Curso:238CN25,-31.322483,-64.277778
CN31 - Cerro Norte (Parada),PIEDRA LABRADA 7877 PIEDRA LABRADA 7877 Entorno: 10 mts. Curso:92CN31,-31.325771,-64.271088
CN18 - Cerro Norte (Parada),PIEDRA LABRADA 8337 PIEDRA LABRADA 8337 Entorno: 10 mts. Curso:272CN18,-31.325476,-64.281508
CN26 - Cerro Norte (Parada),MOLLEYACO 8260  Entorno: 10 mts. Curso:240CN26,-31.323956,-64.280658
CN07 - Cerro Norte (Parada Terminal),San Pedro Toyos 8400 San Pedro Toyos 8400 Entorno: 15 mts. Curso:186CN07,-31.325266,-64.282596
CN15 - Cerro Norte (Parada),MOLLEYACO 7994  Entorno: 15 mts. Curso:60CN15,-31.321493,-64.275845
CN21 - Cerro Norte (Parada),PIEDRA LABRADA 8000 PIEDRA LABRADA 8000 Entorno: 10 mts. Curso:272CN21,-31.325706,-64.27335
CN19 - Cerro Norte (Parada),PIEDRA LABRADA 8267 PIEDRA LABRADA 8267 Entorno: 10 mts. Curso:276CN19,-31.32553,-64.279683
CN27 - Cerro Norte (Parada),PIEDRA LABRADA 8337 PIEDRA LABRADA 8337 Entorno: 10 mts. Curso:92CN27,-31.32548,-64.281446
ER17 - Cerveceros (Parada),Calle Publica  Entorno: 15 mts. Curso:178ER17,-31.463121,-64.157235
ER02 - Cerveceros (Parada),Armando Sica 4440  Entorno: 15 mts. Curso:344ER02,-31.465728,-64.160221
ER27 - Cerveceros (Parada),Calle Publica S/N B° Cerveceros  Entorno: 10 mts. Curso:180ER27,-31.464886,-64.156121
ER31 - Cerveceros (Parada),Calle Publica S/N B° Cerveceros  Entorno: 10 mts. Curso:2ER31,-31.46447,-64.15606
ER10 - Cerveceros (Parada Terminal),Av. Pablo Richieri 4200  Entorno: 15 mts. Curso:138ER10,-31.459711,-64.16749
ER23 - Cerveceros (Parada),Ramón Villafañe 2654  Entorno: 15 mts. Curso:92ER23,-31.463201,-64.163196
ER03 - Cerveceros (Parada),Armando Sica 4300  Entorno: 15 mts.ER03,-31.464478,-64.160251
ER28 - Cerveceros (Parada Terminal),Av. Pablo Ricchieri 3968  Entorno: 15 mts. Curso:320ER28,-31.459835,-64.16734
ER13 - Cerveceros (Parada),Armando Sica 4370  Entorno: 15 mts. Curso:186ER13,-31.465301,-64.160616
ER01 - Cerveceros (Parada Terminal),Armando Sica 4500  Entorno: 50 mts. Curso:246ER01,-31.466715,-64.159878
ER25 - Cerveceros (Parada),ARMANDO SICA Y FERREYRA DE ROCA  Entorno: 50 mts. Curso:284ER25,-31.466913,-64.160028
ER09 - Cerveceros (Parada),Lopez Cabrera 2540  Entorno: 15 mts. Curso:268ER09,-31.46151,-64.165084
ER24 - Cerveceros (Parada),Ramón Villafañe 2754  Entorno: 15 mts. Curso:90ER24,-31.463211,-64.161436
ER04 - Cerveceros (Parada),Manuel Reyna 4215  Entorno: 15 mts. Curso:2ER04,-31.463545,-64.161116
ER21 - Cerveceros (Parada),Manuel Reyna 4262  Entorno: 15 mts. Curso:182ER21,-31.464271,-64.161188
ER15 - Cerveceros (Parada),Av. Pablo Richieri 4150  Entorno: 15 mts. Curso:142ER15,-31.461751,-64.16567
ER26 - Cerveceros (Parada),Av. Pablo Richieri 4200  Entorno: 15 mts. Curso:276ER26,-31.459755,-64.167453
ER12 - Cerveceros (Parada),Armando Sica 4330  Entorno: 15 mts. Curso:358ER12,-31.464476,-64.160256
ER22 - Cerveceros (Parada),Onofrio Palamara 2967  Entorno: 15 mts. Curso:72ER22,-31.464345,-64.157674
ER05 - Cerveceros (Parada),Armando Sica 4180  Entorno: 15 mts.ER05,-31.4628,-64.160254
ER29 - Cerveceros (Parada),Av. Pablo Ricchieri 4670  Entorno: 10 mts.ER29,-31.461715,-64.165625
ER11 - Cerveceros (Parada),Armando Sica 4180  Entorno: 15 mts. Curso:358ER11,-31.462778,-64.160246
ER18 - Cerveceros (Parada),Calle Publica 4000  Entorno: 15 mts.ER18,-31.465181,-64.157138
ER06 - Cerveceros (Parada),Armando Sica 4100  Entorno: 15 mts.ER06,-31.46161,-64.160211
ER08 - Cerveceros (Parada),Ricardo Lopez Cabrera 2666  Entorno: 15 mts. Curso:272ER08,-31.461455,-64.163325
ER30 - Cerveceros (Parada),Armando Sica 4499  Entorno: 10 mts. Curso:168ER30,-31.466311,-64.160343
ER16 - Cerveceros (Parada),Armando Sica 4100  Entorno: 15 mts. Curso:2ER16,-31.46161,-64.16021
ER20 - Cerveceros (Parada),Calle Publica 4300  Entorno: 15 mts. Curso:182ER20,-31.464243,-64.157258
ER19 - Cerveceros (Parada),Calle Pública 4100  Entorno: 15 mts. Curso:4ER19,-31.463481,-64.157135
ER07 - Cerveceros (Parada),Ricardo Lopez Cabrera 2746  Entorno: 15 mts. Curso:270ER07,-31.461485,-64.161568
C207 - Chateau Carre (Parada),Hornero 576  Entorno: 15 mts. Curso:30C207,-31.383713,-64.259723
C217 - Chateau Carre (Parada),Carcano 13  Entorno: 15 mts. Curso:26C217,-31.39046,-64.263903
C201 - Chateau Carre (Parada),Tablada 5843  Entorno: 15 mts. Curso:100C201\n LINEA 81: 100,-31.385725,-64.254093
C208 - Chateau Carre (Parada),Hornero 744  Entorno: 15 mts. Curso:28C208,-31.382751,-64.259125
C212 - Chateau Carre (Parada),Carcano S/N  Entorno: 15 mts. Curso:246C212,-31.372105,-64.253883
C203 - Chateau Carre (Parada),Tablada 6113  Entorno: 15 mts. Curso:112C203\n LINEA 81: 112,-31.385398,-64.255813
C209 - Chateau Carre (Parada),Hornero 890  Entorno: 15 mts. Curso:32C209,-31.381045,-64.258056
C218 - Chateau Carre (Parada),AV. DEL PIAMONTE S/N  Entorno: 15 mts. Curso:114C218,-31.376178,-64.258603
C221 - Chateau Carre (Parada),Colón 5900  Entorno: 15 mts. Curso:156C221,-31.394336,-64.260249
C213 - Chateau Carre (Parada),Carcano S/N  Entorno: 15 mts. Curso:292C213,-31.372453,-64.258226
C202 - Chateau Carre (Parada Terminal),PUNTA DE LINEA CHATEAU  Entorno: 15 mts. Curso:206C202,-31.385831,-64.258526
C206 - Chateau Carre (Parada),Colón 5900  Entorno: 15 mts. Curso:268C206,-31.39433,-64.260198
C219 - Chateau Carre (Parada),Carcano 1050  Entorno: 15 mts. Curso:226C219,-31.378856,-64.257638
C205 - Chateau Carre (Parada Terminal),COLECTORA Y TROPEZON  Entorno: 40 mts. Curso:274C205,-31.394553,-64.262591
C222 - Chateau Carre (Parada),Hornero 576  Entorno: 15 mts. Curso:60C222,-31.383648,-64.259686
C214 - Chateau Carre (Parada),Carcano 1300  Entorno: 15 mts. Curso:220C214,-31.376053,-64.255276
C216 - Chateau Carre (Parada),Colón 6100  Entorno: 15 mts. Curso:264C216,-31.394405,-64.260986
C220 - Chateau Carre (Parada),Carcano 75  Entorno: 15 mts. Curso:208C220,-31.390761,-64.265263
C210 - Chateau Carre (Parada),Carcano 1285  Entorno: 15 mts. Curso:10C210,-31.377345,-64.254955
C204 - Chateau Carre (Parada Terminal),Calandria  Entorno: 30 mts.C204,-31.386565,-64.25816
C215 - Chateau Carre (Parada),Carcano Este  Entorno: 15 mts. Curso:214C215,-31.379373,-64.256306
C211 - Chateau Carre (Parada),Colón 6300  Entorno: 15 mts. Curso:84C211,-31.394879,-64.263301
CU76 - Ciud Univers. (Parada),Av Velez Sarsfield 2343  Entorno: 24 mts. Curso:188CU76,-31.440665,-64.19676
CU74 - Ciud Univers. (Parada Terminal),HAYA DE LA TORRE Y VALPARAISO  Entorno: 20 mts.CU74,-31.438951,-64.186615
CU26 - Ciud Univers. (Parada),Maestro Marcelo Lopez 3543  Entorno: 15 mts.CU26,-31.439195,-64.19235
CU19 - Ciud Univers. (Parada),Medina Allende Monu Platon Medina Allende Monu Platon Entorno: 20 mts. Curso:14CU19\n LINEA 32: 8,-31.436205,-64.191883
CU87 - Ciud Univers. (Parada),Av Enrique Barros (FUC)  Entorno: 20 mts. Curso:12CU87,-31.434681,-64.187633
CU12 - Ciud Univers. (Parada Terminal),Maestro Marcelo Lopez 2255 Maestro Lopez (Inst H Keller) Entorno: 15 mts. Curso:192CU12\n LINEA 32: 16\n LINEA 81: 16,-31.440145,-64.192643
CU27 - Ciud Univers. (Parada Terminal),Bv. De la Reforma S/N  Entorno: 15 mts. Curso:20CU27\n LINEA 81: 2,-31.43815,-64.18863
CU73 - Ciud Univers. (Parada),ENRIQUE BARROS S/N  Entorno: 15 mts.CU73,-31.437818,-64.188648
CU47 - Ciud Univers. (Parada),Cruz Roja Argentina 526  Entorno: 15 mts. Curso:82CU47,-31.442665,-64.188078
CU49 - Ciud Univers. (Parada),Maestro Marcelo Lopez 3440  Entorno: 15 mts.CU49,-31.441803,-64.193618
CU82 - Ciud Univers. (Parada),Av M Allende y Av H de la Torre Av M Allende y Av H de la Torr Entorno: 20 mts. Curso:194CU82,-31.437533,-64.19238
CU07 - Ciud Univers. (Parada Terminal),Cruz Roja y Av Valparaiso Cruz Roja y Av Valparaiso Entorno: 15 mts. Curso:82CU07,-31.44261,-64.187465
CU93 - Ciud Univers. (Parada),Haya de la Torre S/N  Entorno: 10 mts. Curso:296CU93,-31.437421,-64.191905
CU41 - Ciud Univers. (Parada Terminal),AV. HAYA DE LA TORRE Y ENRIQUE BARROS  Entorno: 15 mts. Curso:194CU41,-31.438401,-64.188839
CU48 - Ciud Univers. (Parada),Maestro Marcelo Lopez 3512  Entorno: 15 mts. Curso:196CU48,-31.440235,-64.192796
CU77 - Ciud Univers. (Parada),Av Velez Sarsfield 1923 (UNC)  Entorno: 26 mts. Curso:16CU77,-31.436541,-64.195401
CU25 - Ciud Univers. (Parada),Av. Medina Allende S/N  Entorno: 15 mts. Curso:352CU25,-31.438008,-64.192481
CU38 - Ciud Univers. (Parada),Av. Haya de la Torre S/N  Entorno: 15 mts. Curso:272CU38\n LINEA 83: 272,-31.439698,-64.182165
CU51 - Ciud Univers. (Parada Terminal),HAYA DE LA TORRE S/N  Entorno: 10 mts. Curso:292CU51,-31.43817,-64.189435
CU88 - Ciud Univers. (Parada),Maestro Lopez 3530  Entorno: 15 mts. Curso:196CU88,-31.439511,-64.192513
CU13 - Ciud Univers. (Parada Terminal),Maestro Lopez (Min Desarrollo Social) Maestro Lopez (Min Desarrollo Entorno: 15 mts. Curso:206CU13,-31.442375,-64.193956
CU28 - Ciud Univers. (Parada),Av. Enrique Barros S/N  Entorno: 15 mts. Curso:16CU28\n LINEA 81: 16,-31.436181,-64.188033
CU35 - Ciud Univers. (Parada),Medina Allende (Bosque Nativo)  Entorno: 15 mts. Curso:184CU35\n LINEA 32: 182,-31.434806,-64.191448
CU45 - Ciud Univers. (Parada),Cruz Roja Argentina S/N  Entorno: 15 mts. Curso:262CU45,-31.443223,-64.192668
CU31 - Ciud Univers. (Parada Terminal),Av Enrique Barros (FUC)  Entorno: 20 mts. Curso:198CU31\n LINEA 81: 174,-31.434615,-64.187613
CU94 - Ciud Univers. (Parada),Nueva Maternidad  Entorno: 20 mts.CU94,-31.439123,-64.19615
CU83 - Ciud Univers. (Parada),Av Valparaiso (Cs Economicas) Av Valparaiso (Cs Economicas) Entorno: 25 mts. Curso:10CU83,-31.435531,-64.1853
CU08 - Ciud Univers. (Parada),Cruz Roja (frente Estacionamiento) Cruz Roja (frente Estacionamie Entorno: 15 mts. Curso:262CU08,-31.443051,-64.191335
CU71 - Ciud Univers. (Parada),Bv. De la Reforma S/N  Entorno: 15 mts.CU71,-31.434313,-64.18757
CU78 - Ciud Univers. (Parada),Cruz Roja (Parque C Univers) Cruz Roja (Parque C Univers) Entorno: 20 mts. Curso:262CU78,-31.44291,-64.190155
CU40 - Ciud Univers. (Parada Terminal),MARCELO LOPEZ Y CRUZ ROJA  Entorno: 20 mts. Curso:26CU40,-31.443328,-64.19443
CU24 - Ciud Univers. (Parada),Av. Haya de la Torre S/N  Entorno: 15 mts. Curso:284CU24\n LINEA 81: 278,-31.4382,-64.189785
CU39 - Ciud Univers. (Parada),Av. Haya de la Torre S/N  Entorno: 15 mts. Curso:286CU39\n LINEA 83: 286,-31.438801,-64.185681
CU70 - Ciud Univers. (Parada),AV. VELEZ SARSFIELD 2100  Entorno: 15 mts. Curso:24CU70,-31.436921,-64.195371
CU89 - Ciud Univers. (Parada),Av Velez Sarsfield 2687  Entorno: 20 mts. Curso:194CU89,-31.442825,-64.197468
CU14 - Ciud Univers. (Parada Terminal),Maestro Marcelo Lopez 2655 Maestro Lopez (UTN) Entorno: 15 mts. Curso:28CU14\n LINEA EXPRESS: 30\n LINEA 81: 28,-31.442191,-64.19377
CU33 - Ciud Univers. (Parada),Maestro Marcelo Lopez 3451  Entorno: 15 mts. Curso:16CU33\n LINEA 32: 16,-31.441521,-64.193445
CU29 - Ciud Univers. (Parada),Bv. De la Reforma S/N  Entorno: 15 mts. Curso:198CU29\n LINEA 81: 196,-31.436373,-64.188281
CU42 - Ciud Univers. (Parada),Cruz Roja Argentina 428  Entorno: 15 mts. Curso:262CU42,-31.44319,-64.19295
CU37 - Ciud Univers. (Parada),Av Valparaiso y Haya de la Torre  Entorno: 15 mts. Curso:190CU37\n LINEA 83: 190,-31.438653,-64.185953
CU84 - Ciud Univers. (Parada),Los Nogales 9999 Los Nogales 9999 Entorno: 20 mts. Curso:252CU84,-31.433695,-64.18608
CU09 - Ciud Univers. (Parada Terminal),Av H de la Torre y Av Ing M Allende Av H de la Torre y Av Ing M Al Entorno: 23 mts. Curso:286CU09\n LINEA 32: 172\n LINEA 81: 290,-31.437381,-64.192231
CU72 - Ciud Univers. (Parada),ENRIQUE BARROS  Entorno: 15 mts.CU72,-31.435875,-64.188048
CU69 - Ciud Univers. (Parada),AV. VELEZ SARSFIELD 2311  Entorno: 15 mts. Curso:18CU69\n LINEA 36: 36,-31.442434,-64.197206
CU79 - Ciud Univers. (Parada),Av H de la Torre y Av Ing M Allende Av H de la Torre y Av Ing M Al Entorno: 23 mts. Curso:292CU79,-31.437341,-64.192216
CU68 - Ciud Univers. (Parada),AV. VELEZ SARSFIELD 2300  Entorno: 15 mts. Curso:196CU68,-31.441048,-64.197029
CU34 - Ciud Univers. (Parada Terminal),Maestro Marcelo Lopez 3422  Entorno: 15 mts. Curso:208CU34\n LINEA 32: 208\n LINEA 81: 208,-31.442955,-64.194341
CU90 - Ciud Univers. (Parada),Cruz Roja Argentina S/N  Entorno: 15 mts. Curso:164CU90,-31.443211,-64.1926
CU15 - Ciud Univers. (Parada Terminal),Av M Allende y Av H de la Torre Av M Allende y Av H de la Torr Entorno: 20 mts. Curso:16CU15\n LINEA EXPRESS: 16\n LINEA 32: 8\n LINEA 81: 14,-31.437803,-64.192323
CU66 - Ciud Univers. (Parada Terminal),HAYA DE LA TORRE S/N  Entorno: 15 mts. Curso:300CU66,-31.437426,-64.191796
CU30 - Ciud Univers. (Parada),Enrique Barros   Entorno: 15 mts. Curso:16CU30,-31.435543,-64.187831
CU43 - Ciud Univers. (Parada),Av. Ciudad de Valparaiso S/n  Entorno: 15 mts. Curso:190CU43,-31.44086,-64.186388
CU36 - Ciud Univers. (Parada),Av Velez Sarsfield 2687  Entorno: 20 mts. Curso:6CU36\n LINEA 33: 6\n LINEA 36: 192,-31.442756,-64.19745
CU17 - Ciud Univers. (Parada Terminal),Los Nogales S/N Los Nogales 9999 Entorno: 20 mts. Curso:74CU17\n LINEA 32: 70,-31.433758,-64.186091
CU85 - Ciud Univers. (Parada),Medina Allende Monu Platon Medina Allende Monu Platon Entorno: 20 mts. Curso:8CU85,-31.436133,-64.191861
CU10 - Ciud Univers. (Parada),Av H de la Torre (Pabellon Arg) Av H de la Torre (Pabellon Arg Entorno: 15 mts. Curso:106CU10,-31.438795,-64.187438
CU67 - Ciud Univers. (Parada),AV. VELEZ SARSFIELD 2150  Entorno: 15 mts. Curso:196CU67\n LINEA 36: 208,-31.43692,-64.195678
CU21 - Ciud Univers. (Parada Terminal),Av Medina Allende (Rotonda)  Entorno: 20 mts. Curso:314CU21\n LINEA EXPRESS: 314,-31.438653,-64.192343
CU46 - Ciud Univers. (Parada Terminal),Maestro Marcelo López S/N  Entorno: 15 mts. Curso:206CU46,-31.44269,-64.194153
CU80 - Ciud Univers. (Parada),Maestro Lopez (Inst H Keller) Maestro Lopez (Inst H Keller) Entorno: 15 mts. Curso:200CU80,-31.439906,-64.192668
CU01 - Ciud Univers. (Parada Terminal),Cruz Roja Arg y Belardinelli Cruz Roja Arg y Belardinelli Entorno: 20 mts. Curso:84CU01,-31.443374,-64.193498
CU22 - Ciud Univers. (Parada),Maestro Lopez 3488  Entorno: 15 mts.CU22,-31.440966,-64.193126
CU02 - Ciud Univers. (Parada),Av Velez Sarsfield 2343  Entorno: 24 mts. Curso:14CU02\n LINEA A1: 10\n LINEA A1: 16\n LINEA 33: 188,-31.440735,-64.196783
CU04 - Ciud Univers. (Parada Terminal),Av Velez Sarsfield 1696  Entorno: 20 mts. Curso:196CU04\n LINEA A1: 192\n LINEA A1: 196,-31.435011,-64.195013
CU44 - Ciud Univers. (Parada),Av. Haya de la Torre S/n  Entorno: 15 mts. Curso:288CU44,-31.438883,-64.185276
CU75 - Ciud Univers. (Parada),Cruz Roja Arg y Belardinelli Cruz Roja Arg y Belardinelli Entorno: 20 mts. Curso:262CU75,-31.443333,-64.193508
CU91 - Ciud Univers. (Parada),Maestro Marcelo López S/N  Entorno: 15 mts. Curso:30CU91,-31.442646,-64.194126
CU16 - Ciud Univers. (Parada),Av Valparaiso (Cs Economicas) Av Valparaiso (Cs Economicas) Entorno: 25 mts. Curso:196CU16\n LINEA EXPRESS: 178\n LINEA 83: 10\n LINEA 83: 176,-31.435483,-64.185283
CU32 - Ciud Univers. (Parada),Maestro Lopez 3530  Entorno: 15 mts. Curso:18CU32\n LINEA 32: 196\n LINEA 81: 192,-31.439558,-64.192536
CU18 - Ciud Univers. (Parada),Venezuela 200 Venezuela 200 Entorno: 15 mts. Curso:288CU18,-31.433291,-64.189431
CU86 - Ciud Univers. (Parada),Los Nogales S/N  Entorno: 15 mts. Curso:74CU86,-31.43351,-64.185343
CU11 - Ciud Univers. (Parada),Av H de la Torre (Esc Enfermeria) Av H de la Torre (Esc Enfermer Entorno: 15 mts. Curso:282CU11,-31.438836,-64.187055
CU23 - Ciud Univers. (Parada),Los Nogales S/N  Entorno: 15 mts. Curso:252CU23\n LINEA 81: 70\n LINEA 81: 246,-31.433519,-64.185396
CU20 - Ciud Univers. (Parada),Av Valparaiso (Lab Hemoderivados)  Entorno: 15 mts. Curso:190CU20\n LINEA EXPRESS: 186\n LINEA 83: 190,-31.440525,-64.186326
CU65 - Ciud Univers. (Parada),Av. Cruz Roja Argentina 428  Entorno: 15 mts.CU65,-31.44297,-64.191246
CU50 - Ciud Univers. (Parada),AV. CRUZ ROJA ARGENTINA S/N  Entorno: 15 mts. Curso:260CU50,-31.442828,-64.189381
CU81 - Ciud Univers. (Parada),Maestro Lopez (Min Desarrollo Social) Maestro Lopez (Min Desarrollo Entorno: 15 mts. Curso:208CU81,-31.442406,-64.193978
CU06 - Ciud Univers. (Parada),Cruz Roja (Parque C Univers) Cruz Roja (Parque C Univers) Entorno: 20 mts. Curso:80CU06,-31.4429,-64.190075
CU92 - Ciud Univers. (Parada),Bv. De la Reforma 1778  Entorno: 10 mts.CU92,-31.436421,-64.188298
CU03 - Ciud Univers. (Parada Terminal),Av Velez Sarsfield 1923 (UNC)  Entorno: 26 mts. Curso:16CU03\n LINEA A1: 12\n LINEA A1: 16\n LINEA 33: 12\n LINEA 33: 184\n LINEA 36: 12,-31.436613,-64.19543
CU05 - Ciud Univers. (Parada),Av Velez Sarsfield 2240  Entorno: 20 mts. Curso:12CU05\n LINEA A1: 196,-31.43982,-64.196555
NS16 - Cno San Carlo (Parada),Cno. San Carlos S/n  Entorno: 15 mts. Curso:0NS16,-31.54066,-64.168753
NS04 - Cno San Carlo (Parada),Bernando OHiggins 5375 (Axion)  Entorno: 15 mts. Curso:332NS04\n LINEA EXPRESS: 344,-31.474706,-64.168636
NS52 - Cno San Carlo (Parada),Cno. San Carlos Km 4 1/2  Entorno: 15 mts. Curso:190NS52,-31.471743,-64.168808
NS33 - Cno San Carlo (Parada),Cno San Carlos 7000  Entorno: 15 mts. Curso:180NS33,-31.499103,-64.168906
NS26 - Cno San Carlo (Parada),Cno San Carlos S/n  Entorno: 15 mts. Curso:180NS26,-31.517206,-64.169098
NS55 - Cno San Carlo (Parada),Cno. San Carlos 8400  Entorno: 15 mts. Curso:360NS55,-31.504086,-64.168913
NS36 - Cno San Carlo (Parada),Cno. San Carlos 6488  Entorno: 15 mts. Curso:0NS36,-31.490786,-64.168866
NS29 - Cno San Carlo (Parada),Cno. San Carlos 8700  Entorno: 15 mts. Curso:0NS29,-31.512021,-64.169081
NS12 - Cno San Carlo (Parada),Cno. San Carlos S/n  Entorno: 15 mts. Curso:180NS12,-31.552733,-64.168748
